,Sold_Date,latitude,longitude,year,quarter,Sold_Price
750,2016-04-12 00:00:00+00:00,-33.91551556,151.1038461,2016,2,270000.0
751,2016-04-12 00:00:00+00:00,-33.8940962,151.17750563,2016,2,1688000.0
752,2016-04-27 00:00:00+00:00,-33.96254346,150.98725363,2016,2,1270000.0
753,2016-04-28 00:00:00+00:00,-33.6883822,150.91259344,2016,2,520000.0
754,2016-05-03 00:00:00+00:00,-33.75010984,150.71973571,2016,2,485000.0
755,2016-07-02 00:00:00+00:00,-33.90599024,151.18450419,2016,3,870000.0
756,2016-07-08 00:00:00+00:00,-32.25603098,148.61285914,2016,3,750000.0
757,2016-08-02 00:00:00+00:00,-33.73361521,151.07390135,2016,3,1080000.0
758,2016-08-09 00:00:00+00:00,-33.75271211,150.81396889,2016,3,450000.0
759,2016-09-03 00:00:00+00:00,-33.8524337,151.18462201,2016,3,1108000.0
760,2016-09-06 00:00:00+00:00,-33.26809254,149.11266799,2016,3,360000.0
761,2016-10-14 00:00:00+00:00,-33.81450486,151.10250751,2016,4,560000.0
762,2016-11-03 00:00:00+00:00,-33.53867967,151.24279728,2016,4,886000.0
763,2016-11-08 00:00:00+00:00,-33.648097,150.90549796,2016,4,605000.0
764,2016-11-12 00:00:00+00:00,-33.76256825,150.68421458,2016,4,390000.0
765,2017-01-16 00:00:00+00:00,-33.91266002,151.05155367,2017,1,680000.0
766,2017-02-04 00:00:00+00:00,-33.44379768,151.43945018,2017,1,785000.0
767,2017-02-08 00:00:00+00:00,-32.92820651,151.76290048,2017,1,449500.0
768,2017-03-24 00:00:00+00:00,-33.42138335,151.34267878,2017,1,577500.0
769,2017-04-23 00:00:00+00:00,-33.83320144,150.96766957,2017,2,1095000.0
770,2017-04-24 00:00:00+00:00,-36.1016642,144.77030461,2017,2,159000.0
771,2017-04-27 00:00:00+00:00,-32.85719061,151.31787738,2017,2,290000.0
772,2017-05-09 00:00:00+00:00,-28.25651563,153.57711605,2017,2,135000.0
773,2017-07-07 00:00:00+00:00,-33.84848658,151.03812148,2017,3,545000.0
774,2017-07-28 00:00:00+00:00,-31.48060961,152.92028138,2017,3,658000.0
775,2017-08-01 00:00:00+00:00,-33.8300474,151.07566363,2017,3,550000.0
776,2017-08-07 00:00:00+00:00,-33.75012826,150.99615374,2017,3,830000.0
777,2017-09-01 00:00:00+00:00,-33.72523935,150.4304525,2017,3,546000.0
778,2017-09-06 00:00:00+00:00,-33.35434848,151.43674138,2017,3,575000.0
779,2017-10-03 00:00:00+00:00,-34.03362877,148.56057987,2017,4,400000.0
780,2017-10-07 00:00:00+00:00,-35.53178426,144.96504414,2017,4,181000.0
781,2017-10-11 00:00:00+00:00,-29.77651015,151.1264808,2017,4,218000.0
782,2017-10-12 00:00:00+00:00,-29.6517419,153.06849999,2017,4,220000.0
783,2017-10-12 00:00:00+00:00,-31.90880701,152.44852368,2017,4,100000.0
784,2017-10-16 00:00:00+00:00,-29.68563579,152.93740595,2017,4,515000.0
785,2017-10-17 00:00:00+00:00,-33.43311613,151.35362201,2017,4,665000.0
786,2017-10-17 00:00:00+00:00,-33.8752158,151.27474695,2017,4,851000.0
787,2017-11-25 00:00:00+00:00,-33.87916512,150.94985262,2017,4,905000.0
788,2018-02-09 00:00:00+00:00,-32.98212757,151.6510636,2018,1,300000.0
789,2018-02-20 00:00:00+00:00,-33.86256735,151.20637941,2018,1,4300000.0
790,2018-02-23 00:00:00+00:00,-35.36238601,149.20334325,2018,1,580000.0
791,2018-02-27 00:00:00+00:00,-35.06877167,150.67472747,2018,1,515000.0
792,2018-03-18 00:00:00+00:00,-33.75244467,151.27789467,2018,1,1380000.0
793,2018-03-22 00:00:00+00:00,-32.75992134,151.74561007,2018,1,1485000.0
794,2018-03-27 00:00:00+00:00,-33.48400833,150.13653828,2018,1,425000.0
795,2018-04-13 00:00:00+00:00,-35.91966406,150.07453062,2018,2,355000.0
796,2018-04-23 00:00:00+00:00,-32.95462574,151.65487121,2018,2,650000.0
797,2018-05-03 00:00:00+00:00,-28.32941988,153.37607961,2018,2,365000.0
798,2018-05-22 00:00:00+00:00,-33.96030795,151.05762946,2018,2,625000.0
799,2018-05-29 00:00:00+00:00,-34.02972813,150.77604364,2018,2,350500.0
800,2018-06-12 00:00:00+00:00,-33.91345629,151.11559627,2018,2,1750000.0
801,2018-07-02 00:00:00+00:00,-32.99198223,151.63567575,2018,3,920000.0
802,2018-07-05 00:00:00+00:00,-33.73087403,150.70364743,2018,3,850000.0
803,2018-08-13 00:00:00+00:00,-32.87409262,151.69191355,2018,3,520000.0
804,2018-09-12 00:00:00+00:00,-33.65390772,151.32086137,2018,3,1900000.0
805,2018-09-14 00:00:00+00:00,-32.24956893,148.59311277,2018,3,247500.0
806,2018-09-14 00:00:00+00:00,-33.72383805,150.72759323,2018,3,770000.0
807,2018-10-05 00:00:00+00:00,-33.81619749,151.19615313,2018,4,1650000.0
808,2018-10-09 00:00:00+00:00,-33.17587162,151.48889113,2018,4,166666.0
809,2018-10-19 00:00:00+00:00,-35.78737198,150.22948453,2018,4,500000.0
810,2018-11-13 00:00:00+00:00,-33.80945251,150.80976075,2018,4,650000.0
811,2018-11-15 00:00:00+00:00,-33.7103393,150.92818499,2018,4,905000.0
812,2018-11-30 00:00:00+00:00,-28.34047119,153.3593306,2018,4,585000.0
813,2019-01-24 00:00:00+00:00,-28.78517624,153.42016794,2019,1,941536.0
814,2019-03-12 00:00:00+00:00,-33.71303339,151.30068555,2019,1,905000.0
815,2019-03-27 00:00:00+00:00,-32.76085262,151.65950057,2019,1,234000.0
816,2019-04-12 00:00:00+00:00,-33.26346492,151.48395632,2019,2,550000.0
817,2019-04-12 00:00:00+00:00,-33.90951457,151.13297779,2019,2,820000.0
818,2019-04-13 00:00:00+00:00,-33.89329467,151.18459209,2019,2,3150000.0
819,2019-05-14 00:00:00+00:00,-33.61127571,150.83909044,2019,2,565000.0
820,2019-05-31 00:00:00+00:00,-32.46580269,151.96579985,2019,2,800000.0
821,2019-07-26 00:00:00+00:00,-33.91278263,151.23825389,2019,3,850000.0
822,2019-07-29 00:00:00+00:00,-31.4349877,152.67124324,2019,3,159000.0
823,2019-08-02 00:00:00+00:00,-33.85811055,151.20499333,2019,3,3680000.0
824,2019-08-04 00:00:00+00:00,-33.74950796,150.87153082,2019,3,542000.0
825,2019-08-28 00:00:00+00:00,-34.05780787,150.73053136,2019,3,386500.0
826,2019-09-04 00:00:00+00:00,-33.728719,150.98715587,2019,3,3090225.0
827,2019-09-07 00:00:00+00:00,-35.69675815,150.19167982,2019,3,253000.0
828,2019-09-09 00:00:00+00:00,-34.90413941,150.61361573,2019,3,370000.0
829,2019-09-21 00:00:00+00:00,-33.8901287,151.20713061,2019,3,1975000.0
830,2019-10-24 00:00:00+00:00,-34.18107653,150.99501123,2019,4,650000.0
831,2019-10-26 00:00:00+00:00,-33.85737123,150.89298561,2019,4,829000.0
832,2019-10-31 00:00:00+00:00,-33.63140653,150.80061587,2019,4,649000.0
833,2019-11-14 00:00:00+00:00,-32.1902031,152.51557759,2019,4,340000.0
834,2019-11-16 00:00:00+00:00,-33.87586087,151.18190545,2019,4,3830000.0
835,2019-11-21 00:00:00+00:00,-33.0057705,151.57498849,2019,4,335000.0
836,2019-11-23 00:00:00+00:00,-33.89572969,151.18617292,2019,4,1400000.0
837,2019-12-07 00:00:00+00:00,-33.81759469,151.2440817,2019,4,690000.0
838,2019-12-09 00:00:00+00:00,-33.92601389,147.2408099,2019,4,60000.0
839,2019-12-20 00:00:00+00:00,-28.54910595,153.50573774,2019,4,490000.0
840,2019-12-20 00:00:00+00:00,-33.96606496,151.11798932,2019,4,1300000.0
841,2020-01-20 00:00:00+00:00,-32.42633681,151.54788781,2020,1,345000.0
842,2020-02-25 00:00:00+00:00,-33.72995321,151.12535046,2020,1,2500000.0
843,2020-03-02 00:00:00+00:00,-34.05157461,150.83163498,2020,1,390000.0
844,2020-03-04 00:00:00+00:00,-33.64238788,151.3261554,2020,1,2220000.0
845,2020-03-06 00:00:00+00:00,-33.88444396,151.24387888,2020,1,6000000.0
846,2020-03-07 00:00:00+00:00,-33.87087955,150.95663535,2020,1,450000.0
847,2020-03-17 00:00:00+00:00,-33.73374577,150.4656997,2020,1,515000.0
848,2020-04-30 00:00:00+00:00,-33.90765065,151.20944571,2020,2,1000000.0
849,2020-04-30 00:00:00+00:00,-33.44145616,151.34137225,2020,2,1060000.0
850,2020-05-08 00:00:00+00:00,-33.69897882,150.93782649,2020,2,1150000.0
851,2020-06-04 00:00:00+00:00,-33.75816495,151.27682512,2020,2,750000.0
852,2020-06-05 00:00:00+00:00,-28.19672078,153.50977413,2020,2,542000.0
853,2020-07-06 00:00:00+00:00,-30.50089029,151.66771976,2020,3,475000.0
854,2020-08-12 00:00:00+00:00,-33.75007866,150.72418471,2020,3,653000.0
855,2020-08-20 00:00:00+00:00,-28.82310723,153.52871192,2020,3,341000.0
856,2020-08-20 00:00:00+00:00,-33.96136294,151.09209527,2020,3,753000.0
857,2020-09-12 00:00:00+00:00,-33.71925441,150.89840044,2020,3,720000.0
858,2020-09-14 00:00:00+00:00,-33.96234545,150.82431745,2020,3,390000.0
859,2020-09-15 00:00:00+00:00,-31.56701244,152.83000705,2020,3,265000.0
860,2020-09-15 00:00:00+00:00,-33.94280482,151.22680947,2020,3,773000.0
861,2020-09-29 00:00:00+00:00,-34.44446717,150.85253542,2020,3,440000.0
862,2020-10-14 00:00:00+00:00,-33.81899835,151.20929918,2020,4,2645000.0
863,2020-10-15 00:00:00+00:00,-33.74210637,150.85480699,2020,4,580000.0
864,2020-10-29 00:00:00+00:00,-32.35664107,149.53276503,2020,4,274000.0
865,2020-10-31 00:00:00+00:00,-33.88707125,151.19725986,2020,4,1575000.0
866,2020-11-12 00:00:00+00:00,-30.45868582,152.90287455,2020,4,790000.0
867,2020-11-14 00:00:00+00:00,-33.95999082,151.02901845,2020,4,1220000.0
868,2020-11-18 00:00:00+00:00,-32.28129543,148.63350254,2020,4,190000.0
869,2020-11-21 00:00:00+00:00,-30.27651772,153.13543687,2020,4,1301000.0
870,2020-11-23 00:00:00+00:00,-33.8898186,150.89677945,2020,4,714900.0
871,2020-11-25 00:00:00+00:00,-33.81928686,151.09226221,2020,4,710000.0
872,2020-12-11 00:00:00+00:00,-32.96549801,151.70936778,2020,4,390000.0
873,2021-02-05 00:00:00+00:00,-33.76006927,151.1311139,2021,1,2600000.0
874,2021-02-26 00:00:00+00:00,-33.70827671,151.10939224,2021,1,768500.0
875,2021-03-03 00:00:00+00:00,-34.72788207,149.7085177,2021,1,238000.0
876,2021-03-18 00:00:00+00:00,-34.52429333,146.33332299,2021,1,170000.0
877,2021-03-22 00:00:00+00:00,-33.89298403,151.1356137,2021,1,2220000.0
878,2021-03-22 00:00:00+00:00,-33.78028294,151.12053444,2021,1,1255000.0
879,2021-03-26 00:00:00+00:00,-33.83416089,151.12704252,2021,1,615000.0
880,2021-04-07 00:00:00+00:00,-34.64247029,150.77407357,2021,2,1250000.0
881,2021-04-16 00:00:00+00:00,-33.78181464,151.07011789,2021,2,820000.0
882,2021-05-05 00:00:00+00:00,-32.57054224,151.17426462,2021,2,432000.0
883,2021-05-07 00:00:00+00:00,-33.75271435,151.14661094,2021,2,775000.0
884,2021-05-28 00:00:00+00:00,-34.55434102,149.53657003,2021,2,405000.0
885,2021-06-08 00:00:00+00:00,-29.54421438,148.57558365,2021,2,70000.0
886,2021-06-11 00:00:00+00:00,-33.89447372,151.0742122,2021,2,1200000.0
887,2021-06-12 00:00:00+00:00,-33.9212624,150.84692687,2021,2,1150000.0
888,2021-06-13 00:00:00+00:00,-33.91922701,151.08530949,2021,2,1610000.0
889,2021-06-16 00:00:00+00:00,-34.06859624,150.81890064,2021,2,740000.0
890,2021-06-17 00:00:00+00:00,-33.79960574,151.1288807,2021,2,3142282.0
891,2021-06-23 00:00:00+00:00,-33.91220232,150.98702722,2021,2,1012000.0
892,2021-06-25 00:00:00+00:00,-34.00409372,150.73779241,2021,2,1165000.0
893,2021-07-12 00:00:00+00:00,-33.81987787,150.95320584,2021,3,850000.0
894,2021-07-16 00:00:00+00:00,-33.89779837,151.20102263,2021,3,20100000.0
895,2021-07-16 00:00:00+00:00,-32.60588569,149.59094232,2021,3,225000.0
896,2021-07-21 00:00:00+00:00,-34.31634404,150.92231664,2021,3,900000.0
897,2021-07-27 00:00:00+00:00,-33.14427211,151.50646589,2021,3,1310000.0
898,2021-08-03 00:00:00+00:00,-33.86154964,151.07849833,2021,3,615000.0
899,2021-08-06 00:00:00+00:00,-34.08423891,151.15358891,2021,3,2100000.0
900,2021-09-02 00:00:00+00:00,-33.72479961,151.29642756,2021,3,980000.0
901,2021-09-15 00:00:00+00:00,-33.71030758,151.14888917,2021,3,2915000.0
902,2021-09-20 00:00:00+00:00,-33.92951835,150.92500021,2021,3,380000.0
903,2021-10-01 00:00:00+00:00,-34.71539545,145.99264683,2021,4,2750000.0
904,2021-10-05 00:00:00+00:00,-33.92050549,151.03621141,2021,4,448000.0
905,2021-10-12 00:00:00+00:00,-32.66870742,152.03726825,2021,4,16000.0
906,2021-10-15 00:00:00+00:00,-33.76685574,151.04020152,2021,4,1950000.0
907,2021-10-20 00:00:00+00:00,-33.25787369,151.55026223,2021,4,900000.0
908,2021-10-25 00:00:00+00:00,-34.57144963,150.75951508,2021,4,755000.0
909,2021-11-05 00:00:00+00:00,-33.47813471,151.43694089,2021,4,810000.0
910,2021-11-13 00:00:00+00:00,-28.17512116,153.54306498,2021,4,733500.0
911,2021-11-18 00:00:00+00:00,-32.60892751,151.85270541,2021,4,550000.0
912,2021-11-19 00:00:00+00:00,-33.88712439,151.12314048,2021,4,1000000.0
913,2021-12-02 00:00:00+00:00,-33.9492754,151.24986268,2021,4,1380000.0
914,2021-12-10 00:00:00+00:00,-33.87849864,151.21208808,2021,4,1370000.0
915,2021-12-13 00:00:00+00:00,-34.49075608,150.42248734,2021,4,925000.0
916,2021-12-18 00:00:00+00:00,-33.69450112,151.30980313,2021,4,4200000.0
917,2022-01-14 00:00:00+00:00,-35.1596855,150.58927542,2022,1,1700000.0
918,2022-01-18 00:00:00+00:00,-35.399817,149.16892992,2022,1,709900.0
919,2022-02-08 00:00:00+00:00,-35.69997706,150.21209987,2022,1,1200000.0
920,2022-02-10 00:00:00+00:00,-32.70190492,151.60037508,2022,1,700000.0
921,2022-02-21 00:00:00+00:00,-33.93942037,150.80103998,2022,1,648000.0
922,2022-03-16 00:00:00+00:00,-33.94025791,151.23635004,2022,1,4500000.0
923,2022-03-29 00:00:00+00:00,-33.846526,151.11214296,2022,1,2100000.0
924,2022-04-14 00:00:00+00:00,-31.09628014,150.73807551,2022,2,5500000.0
925,2022-04-22 00:00:00+00:00,-33.90161087,151.25402933,2022,2,645000.0
926,2022-05-20 00:00:00+00:00,-29.78004406,151.13097688,2022,2,155000.0
927,2022-06-21 00:00:00+00:00,-33.81428252,151.13696001,2022,2,2005000.0
928,2022-06-22 00:00:00+00:00,-34.75361662,150.49003389,2022,2,550000.0
929,2022-07-15 00:00:00+00:00,-34.84076569,148.91433528,2022,3,905000.0
930,2022-07-21 00:00:00+00:00,-35.26128977,149.4378256,2022,3,1100000.0
931,2022-08-01 00:00:00+00:00,-33.26333584,151.54948541,2022,3,660000.0
932,2022-08-27 00:00:00+00:00,-33.66302695,150.90786601,2022,3,5000000.0
933,2022-09-20 00:00:00+00:00,-32.23619834,148.24784322,2022,3,70000.0
934,2022-09-21 00:00:00+00:00,-33.39526359,151.34877272,2022,3,680000.0
935,2022-09-29 00:00:00+00:00,-33.793292,151.24652303,2022,3,1891000.0
936,2022-09-30 00:00:00+00:00,-32.71896403,151.53880047,2022,3,600000.0
937,2022-10-10 00:00:00+00:00,-33.83204354,151.01299545,2022,4,655000.0
938,2022-10-25 00:00:00+00:00,-34.04876497,151.01991155,2022,4,1363000.0
939,2022-10-26 00:00:00+00:00,-30.98213405,150.25167842,2022,4,650000.0
940,2022-11-05 00:00:00+00:00,-36.07572696,146.91819767,2022,4,440000.0
941,2022-11-17 00:00:00+00:00,-34.08750339,150.83189768,2022,4,465000.0
942,2022-12-06 00:00:00+00:00,-33.6975767,151.27757237,2022,4,3385000.0
943,2022-12-14 00:00:00+00:00,-33.48977693,151.44019428,2022,4,1405000.0
944,2023-01-21 00:00:00+00:00,-33.88727857,150.60581891,2023,1,844500.0
945,2023-02-02 00:00:00+00:00,-33.10452291,151.47878996,2023,1,530000.0
946,2023-02-21 00:00:00+00:00,-34.08894882,151.00444463,2023,1,1525000.0
947,2023-03-01 00:00:00+00:00,-33.46707865,151.37821673,2023,1,640000.0
948,2023-04-14 00:00:00+00:00,-32.24333062,148.64320119,2023,2,550000.0
949,2023-05-12 00:00:00+00:00,-28.21496418,153.53651067,2023,2,530000.0
950,2023-05-23 00:00:00+00:00,-34.04567845,150.74708626,2023,2,720000.0
951,2023-06-03 00:00:00+00:00,-33.84505148,151.01230761,2023,2,1480000.0
952,2023-06-09 00:00:00+00:00,-34.53998576,150.36715953,2023,2,900000.0
953,2023-06-16 00:00:00+00:00,-32.28935984,148.71896417,2023,2,1201000.0
954,2023-06-23 00:00:00+00:00,-31.81540757,152.51959808,2023,2,649000.0
955,2023-06-28 00:00:00+00:00,-33.68979395,150.9340732,2023,2,1650000.0
956,2023-07-01 00:00:00+00:00,-33.77624726,151.08529789,2023,3,845000.0
957,2023-07-04 00:00:00+00:00,-33.65194153,151.04364507,2023,3,1870000.0
958,2023-07-09 00:00:00+00:00,-33.77861539,150.91802613,2023,3,950000.0
959,2023-07-11 00:00:00+00:00,-34.06093192,151.14777747,2023,3,6150000.0
960,2023-07-20 00:00:00+00:00,-33.98400157,151.07664683,2023,3,2650000.0
961,2023-08-11 00:00:00+00:00,-32.18054398,152.51594012,2023,3,890000.0
962,2023-08-16 00:00:00+00:00,-28.73655863,153.05480896,2023,3,50000.0
963,2023-08-25 00:00:00+00:00,-35.97812201,146.61906026,2023,3,160000.0
964,2023-09-05 00:00:00+00:00,-33.86805217,150.90994809,2023,3,670000.0
965,2023-09-13 00:00:00+00:00,-32.97508566,151.69553896,2023,3,815000.0
966,2023-09-16 00:00:00+00:00,-33.92001899,151.07001945,2023,3,415000.0
967,2023-10-12 00:00:00+00:00,-35.81496565,150.14296279,2023,4,700000.0
968,2023-11-16 00:00:00+00:00,-32.76394621,151.6496921,2023,4,525000.0
969,2023-12-22 00:00:00+00:00,-31.55280739,152.8509594,2023,4,800000.0
970,2024-01-10 00:00:00+00:00,-34.48301047,150.77168608,2024,1,795000.0
971,2024-02-16 00:00:00+00:00,-33.68993117,150.94031277,2024,1,1720000.0
972,2024-02-22 00:00:00+00:00,-33.70944677,150.87264001,2024,1,1400000.0
973,2024-03-01 00:00:00+00:00,-32.91048274,151.67346091,2024,1,580000.0
974,2024-03-06 00:00:00+00:00,-34.01811561,150.75678925,2024,1,1289000.0
975,2024-03-09 00:00:00+00:00,-33.93986981,151.07737284,2024,1,1480000.0
976,2024-03-15 00:00:00+00:00,-33.91406313,151.20453519,2024,1,856000.0
977,2024-03-25 00:00:00+00:00,-33.70865205,151.02824332,2024,1,2301000.0
978,2024-03-27 00:00:00+00:00,-33.93514769,151.15645924,2024,1,730000.0
979,2024-03-28 00:00:00+00:00,-33.86147456,151.17905593,2024,1,2827000.0
980,2024-04-11 00:00:00+00:00,-34.04303056,151.12497346,2024,2,890000.0
981,2024-05-02 00:00:00+00:00,-33.43100436,151.34409626,2024,2,1295000.0
982,2024-05-15 00:00:00+00:00,-33.8572629,151.11850174,2024,2,845000.0
983,2024-05-31 00:00:00+00:00,-33.81546901,151.00481548,2024,2,357000.0
984,2024-06-03 00:00:00+00:00,-33.9613956,151.13655891,2024,2,900000.0
985,2024-06-07 00:00:00+00:00,-33.90298275,151.19273242,2024,2,900000.0
986,2024-07-01 00:00:00+00:00,-33.8806221,151.20934139,2024,3,650000.0
987,2024-08-23 00:00:00+00:00,-33.8483682,150.89743227,2024,3,1000000.0
988,2024-08-27 00:00:00+00:00,-30.63393023,151.46835583,2024,3,325000.0
989,2024-08-27 00:00:00+00:00,-33.52478599,149.25722286,2024,3,307500.0
990,2024-09-06 00:00:00+00:00,-32.83246772,151.35059626,2024,3,500000.0
991,2024-09-06 00:00:00+00:00,-32.76023155,151.29580855,2024,3,4015000.0
992,2024-09-09 00:00:00+00:00,-33.894348,151.14416029,2024,3,845000.0
993,2024-09-09 00:00:00+00:00,-34.58368801,150.76554678,2024,3,780000.0
994,2024-09-23 00:00:00+00:00,-31.51717553,150.66648356,2024,3,230000.0
995,2024-10-01 00:00:00+00:00,-32.66980244,152.17686389,2024,4,435000.0
996,2024-10-08 00:00:00+00:00,-33.87589547,151.20479554,2024,4,10000.0
997,2024-11-26 00:00:00+00:00,-33.13059536,148.17927557,2024,4,395000.0
998,2025-01-16 00:00:00+00:00,-28.21377455,153.53387288,2025,1,880000.0
999,2025-01-30 00:00:00+00:00,-35.36228489,149.23059513,2025,1,750000.0
